CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
32928	222.35454	6058482268416	0.36042	0.66021	222.20052	0.15402	838	1	0.34227	0.62060	1	0.36116	0.61838	1	0.35171	0.61949	1	0.37458	0.52314	15.95957	1.06541	1	0.62379	0.48752	15.79453	1.06541	1	-0.03252	-0.00604	0.68842	0.00339	1	0.03318	0.00134	0.68703	0.00328	1	0.46198	0.55000	0	
32929	222.36124	6058482335456	0.36096	0.65696	222.20052	0.16072	838	1	0.37313	0.57382	1	0.37431	0.58435	1	0.37372	0.57908	1	0.37458	0.52295	15.82900	1.06541	1	0.62420	0.48725	14.81436	1.06541	1	-0.03252	-0.00604	0.68842	0.00341	1	0.03318	0.00134	0.68703	0.00332	1	0.46198	0.55000	0	
32930	222.36781	6058482401178	0.36152	0.65431	222.20052	0.16730	838	1	0.37540	0.58221	1	0.37597	0.59361	1	0.37568	0.58791	1	0.37458	0.52225	15.76897	1.05056	1	0.62418	0.48714	15.20378	1.05056	1	-0.03039	-0.00557	0.64537	0.00334	1	0.03286	0.00137	0.67836	0.00336	1	0.46198	0.55000	0	
32931	222.37445	6058482467593	0.36086	0.65155	222.20052	0.17393	838	1	0.33723	0.57324	1	0.34977	0.58623	1	0.34350	0.57973	1	0.37481	0.52190	15.03762	1.03571	1	0.62421	0.48656	15.07858	1.03571	1	-0.03039	-0.00557	0.64537	0.00335	1	0.03286	0.00137	0.67836	0.00335	1	0.46198	0.55000	0	
32932	222.38142	6058482537382	0.36139	0.64875	222.20052	0.18091	838	1	0.38777	0.56275	1	0.36412	0.58349	1	0.37595	0.57312	1	0.37483	0.52192	15.14137	1.02085	1	0.62421	0.48641	15.18483	1.02085	1	-0.03039	-0.00557	0.64537	0.00329	1	0.03286	0.00137	0.67836	0.00319	1	0.46198	0.55000	0	
32933	222.38817	6058482604830	0.36193	0.64631	222.20052	0.18765	838	1	0.38892	0.56747	1	0.36510	0.58863	1	0.37701	0.57805	1	0.37469	0.52183	15.30613	1.01299	1	0.62420	0.48651	15.52084	1.01299	1	-0.03148	-0.00573	0.66963	0.00333	1	0.03328	0.00144	0.68697	0.00321	1	0.46198	0.55000	0	
32934	222.39481	6058482671241	0.36175	0.64459	222.20052	0.19429	838	1	0.36413	0.60721	1	0.34892	0.58256	1	0.35652	0.59489	1	0.37475	0.52214	15.44715	1.01998	1	0.62418	0.48689	15.18726	1.01998	1	-0.03148	-0.00573	0.66963	0.00322	1	0.03328	0.00144	0.68697	0.00328	1	0.46198	0.55000	0	
32935	222.40144	6058482737619	0.36369	0.61258	222.20052	0.19429	838	0	0.39720	0.57344	1	0.36538	0.60120	1	0.38129	0.58732	1	0.37477	0.52216	15.43615	1.02697	1	0.62417	0.48702	15.08928	1.02697	1	-0.03148	-0.00573	0.66963	0.00323	1	0.03328	0.00144	0.68697	0.00338	1	0.46198	0.55000	0	
32936	222.40826	6058482805720	0.37126	0.59402	222.20052	0.19429	838	0	0.39518	0.56473	1	0.36246	0.58621	1	0.37882	0.57547	1	0.37480	0.52212	15.37652	1.04182	1	0.62422	0.48701	15.21920	1.05068	1	-0.03258	-0.00592	0.69181	0.00323	1	0.03332	0.00145	0.68897	0.00335	1	0.46198	0.55000	0	
32937	222.41483	6058482871331	0.36792	0.58611	222.20052	0.19429	838	0	0.36814	0.54927	1	0.35434	0.59130	1	0.36124	0.57029	1	0.37476	0.52226	15.63587	1.05854	1	0.62416	0.48688	15.25600	1.06739	1	-0.03258	-0.00592	0.69181	0.00327	1	0.03332	0.00145	0.68897	0.00328	1	0.46198	0.55000	0	
32938	222.42165	6058482939613	0.36923	0.59130	222.40144	0.02020	839	1	0.38455	0.64164	1	0.36181	0.57206	1	0.37318	0.60685	1	0.37476	0.52214	15.61358	1.07526	1	0.62420	0.48695	15.17452	1.08411	1	-0.03258	-0.00592	0.69181	0.00321	1	0.03332	0.00145	0.68897	0.00338	1	0.46198	0.55000	0	
32939	222.42834	6058483006529	0.36997	0.59420	222.40144	0.02690	839	1	0.38428	0.64071	1	0.36159	0.57089	1	0.37294	0.60580	1	0.37464	0.52212	15.35980	1.07712	1	0.62406	0.48692	15.17492	1.08598	1	-0.02970	-0.00539	0.63084	0.00330	1	0.03332	0.00145	0.68897	0.00331	1	0.46198	0.55000	0	
32940	222.43497	6058483072759	0.36906	0.59163	222.40144	0.03352	839	1	0.37565	0.59162	1	0.35337	0.56597	1	0.36451	0.57880	1	0.37467	0.52212	15.27860	1.07112	1	0.62428	0.48655	14.89825	1.07112	1	-0.02970	-0.00539	0.63084	0.00330	1	0.03332	0.00145	0.68897	0.00323	1	0.46198	0.55000	0	
32941	222.44151	6058483138298	0.36747	0.58546	222.40144	0.04007	839	1	0.36430	0.56539	1	0.35157	0.53141	1	0.35794	0.54840	1	0.37462	0.52209	15.48352	1.05627	1	0.62407	0.48664	15.45065	1.05627	1	-0.02970	-0.00539	0.63084	0.00321	1	0.03332	0.00145	0.68897	0.00321	1	0.46198	0.55000	0	
32942	222.44826	6058483205634	0.36642	0.58144	222.40144	0.04681	839	1	0.36558	0.56993	1	0.35258	0.53679	1	0.35908	0.55336	1	0.37458	0.52208	15.56529	1.04841	1	0.62427	0.48646	15.07217	1.04841	1	-0.03064	-0.00555	0.64962	0.00322	1	0.03332	0.00145	0.68897	0.00324	1	0.46198	0.55000	0	
32943	222.45505	6058483273553	0.36619	0.57999	222.40144	0.05360	839	1	0.37904	0.60454	1	0.34954	0.53226	1	0.36429	0.56840	1	0.37484	0.52188	15.09420	1.05540	1	0.62434	0.48640	15.23106	1.05540	1	-0.03064	-0.00555	0.64962	0.00327	1	0.03332	0.00145	0.68897	0.00323	1	0.46198	0.55000	0	
32944	222.46167	6058483339882	0.36869	0.58548	222.40144	0.06023	839	1	0.39585	0.59703	1	0.38656	0.67258	1	0.39121	0.63480	1	0.37466	0.52199	15.00061	1.06239	1	0.62434	0.48640	15.23106	1.06239	1	-0.03064	-0.00555	0.64962	0.00332	1	0.03332	0.00145	0.68897	0.00323	1	0.46198	0.55000	0	
32945	222.46837	6058483406764	0.37070	0.58983	222.40144	0.06693	839	1	0.39493	0.59322	1	0.38676	0.67358	1	0.39084	0.63340	1	0.37485	0.52187	14.91119	1.06938	1	0.62427	0.48615	14.98960	1.06052	1	-0.03148	-0.00568	0.66963	0.00335	1	0.03286	0.00148	0.67836	0.00337	1	0.46198	0.55000	0	
32946	222.47531	6058483476284	0.36938	0.58826	222.40144	0.07387	839	1	0.35402	0.56890	1	0.35568	0.57312	1	0.35485	0.57101	1	0.37492	0.52163	15.32012	1.06052	1	0.62423	0.48635	15.32756	1.05167	1	-0.03148	-0.00568	0.66963	0.00332	1	0.03286	0.00148	0.67836	0.00325	1	0.46198	0.55000	0	
32947	222.48175	6058483540586	0.36779	0.58643	222.40144	0.08031	839	1	0.33269	0.52455	1	0.36463	0.60438	1	0.34866	0.56446	1	0.37493	0.52167	15.29280	1.05167	1	0.62434	0.48633	14.84205	1.04281	1	-0.03148	-0.00568	0.66963	0.00331	1	0.03286	0.00148	0.67836	0.00328	1	0.46198	0.55000	0	
32948	222.48837	6058483606847	0.36643	0.58491	222.40144	0.08693	839	1	0.33288	0.52516	1	0.36475	0.60499	1	0.34881	0.56508	1	0.37493	0.52163	15.32342	1.05068	1	0.62429	0.48622	14.86306	1.04182	1	-0.03210	-0.00578	0.68179	0.00332	1	0.03286	0.00148	0.67836	0.00332	1	0.46198	0.55000	0	
32949	222.49522	6058483675415	0.36706	0.58398	222.40144	0.09378	839	1	0.36712	0.54455	1	0.38451	0.59740	1	0.37581	0.57098	1	0.37483	0.52181	15.85963	1.04969	1	0.62423	0.48624	14.95718	1.04969	1	-0.03210	-0.00578	0.68179	0.00321	1	0.03286	0.00148	0.67836	0.00331	1	0.46198	0.55000	0	
32950	222.50203	6058483743389	0.36696	0.58340	222.40144	0.10059	839	1	0.34896	0.53383	1	0.38198	0.61556	1	0.36547	0.57469	1	0.37482	0.52181	15.58250	1.05755	1	0.62431	0.48630	15.14110	1.05755	1	-0.03210	-0.00578	0.68179	0.00319	1	0.03286	0.00148	0.67836	0.00318	1	0.46198	0.55000	0	
32951	222.50865	6058483809642	0.36681	0.58261	222.40144	0.10721	839	1	0.34759	0.52905	1	0.38114	0.61087	1	0.36436	0.56996	1	0.37503	0.52171	15.31486	1.06541	1	0.62430	0.48637	15.33759	1.06541	1	-0.03258	-0.00592	0.69181	0.00321	1	0.03328	0.00144	0.68697	0.00316	1	0.46198	0.55000	0	
32952	222.51540	6058483877080	0.36703	0.58046	222.40144	0.11395	839	1	0.37802	0.55666	1	0.36368	0.53141	1	0.37085	0.54404	1	0.37514	0.52159	15.41045	1.06541	1	0.62433	0.48634	15.14565	1.06541	1	-0.03258	-0.00592	0.69181	0.00320	1	0.03328	0.00144	0.68697	0.00327	1	0.46198	0.55000	0	
32953	222.52206	6058483943754	0.36695	0.57918	222.40144	0.12062	839	1	0.35452	0.58992	1	0.37640	0.52205	1	0.36546	0.55598	1	0.37494	0.52177	15.33476	1.06541	1	0.62433	0.48642	15.35777	1.06541	1	-0.03258	-0.00592	0.69181	0.00320	1	0.03328	0.00144	0.68697	0.00318	1	0.46198	0.55000	0	
32954	222.52863	6058484009379	0.36693	0.57826	222.40144	0.12718	839	1	0.35586	0.59424	1	0.37725	0.52743	1	0.36656	0.56084	1	0.37502	0.52174	15.05740	1.05755	1	0.62446	0.48608	14.48286	1.05755	1	-0.03148	-0.00573	0.66963	0.00327	1	0.03328	0.00144	0.68697	0.00343	1	0.46198	0.55000	0	
32955	222.53549	6058484078026	0.36719	0.57783	222.40144	0.13405	839	1	0.37439	0.56867	1	0.37054	0.56990	1	0.37247	0.56928	1	0.37486	0.52161	15.20216	1.04969	1	0.62432	0.48625	14.96365	1.04969	1	-0.03148	-0.00573	0.66963	0.00334	1	0.03328	0.00144	0.68697	0.00322	1	0.46198	0.55000	0	
32956	222.54207	6058484143818	0.36659	0.57733	222.40144	0.14062	839	1	0.34491	0.58076	1	0.36289	0.55297	1	0.35390	0.56686	1	0.37518	0.52162	15.20811	1.04182	1	0.62428	0.48639	15.28766	1.04182	1	-0.03148	-0.00573	0.66963	0.00325	1	0.03328	0.00144	0.68697	0.00321	1	0.46198	0.55000	0	
32957	222.54886	6058484211663	0.36604	0.57688	222.40144	0.14742	839	1	0.34491	0.58076	1	0.36289	0.55297	1	0.35390	0.56686	1	0.37536	0.52201	14.83165	1.04182	1	0.62441	0.48637	15.17782	1.04182	1	-0.03148	-0.00573	0.66963	0.00332	1	0.03328	0.00144	0.68697	0.00320	1	0.46198	0.55000	0	
32958	222.55548	6058484277942	0.36527	0.57748	222.40144	0.15404	839	1	0.35039	0.61024	1	0.34466	0.57240	1	0.34753	0.59132	1	0.37516	0.52242	15.30241	1.04969	1	0.62435	0.48685	14.86386	1.04969	1	-0.03148	-0.00573	0.66963	0.00332	1	0.03328	0.00144	0.68697	0.00341	1	0.46198	0.55000	0	
32959	222.56219	6058484344998	0.36538	0.57793	222.40144	0.16075	839	1	0.36514	0.55347	1	0.37099	0.62392	1	0.36807	0.58870	1	0.37544	0.52229	14.68844	1.05755	1	0.62443	0.48654	15.04779	1.05755	1	-0.03148	-0.00573	0.66963	0.00330	1	0.03328	0.00144	0.68697	0.00321	1	0.46198	0.55000	0	
32960	222.56892	6058484412315	0.36548	0.57834	222.40144	0.16748	839	1	0.36514	0.55347	1	0.37099	0.62392	1	0.36807	0.58870	1	0.37526	0.52237	14.91082	1.05755	1	0.62441	0.48712	14.96102	1.05755	1	-0.03148	-0.00578	0.66963	0.00319	1	0.03328	0.00144	0.68697	0.00335	1	0.46198	0.55000	0	
32961	222.57558	6058484478944	0.36537	0.57833	222.40144	0.17413	839	1	0.35287	0.57120	1	0.37215	0.58465	1	0.36251	0.57793	1	0.37534	0.52256	14.75101	1.04969	1	0.62458	0.48706	14.92606	1.04969	1	-0.03148	-0.00578	0.66963	0.00326	1	0.03328	0.00144	0.68697	0.00336	1	0.46198	0.55000	0	
32962	222.58214	6058484544527	0.36548	0.57940	222.40144	0.18069	839	1	0.35103	0.54972	1	0.38590	0.66697	1	0.36847	0.60834	1	0.37524	0.52269	15.33142	1.04182	1	0.62441	0.48712	14.86616	1.04182	1	-0.03148	-0.00578	0.66963	0.00328	1	0.03328	0.00144	0.68697	0.00332	1	0.46198	0.55000	0	
32963	222.58882	6058484611388	0.36564	0.58063	222.40144	0.18738	839	1	0.35242	0.55444	1	0.38757	0.67565	1	0.36999	0.61505	1	0.37522	0.52285	15.60123	1.03396	1	0.62441	0.48704	14.61554	1.02615	1	-0.03148	-0.00578	0.66963	0.00326	1	0.03185	0.00138	0.65658	0.00330	1	0.46198	0.55000	0	
32964	222.59581	6058484681144	0.36639	0.58300	222.40144	0.19437	839	1	0.39814	0.66032	1	0.37812	0.64297	1	0.38813	0.65165	1	0.37541	0.52265	14.87428	1.02615	1	0.62442	0.48707	14.58883	1.01833	1	-0.03148	-0.00578	0.66963	0.00326	1	0.03185	0.00138	0.65658	0.00330	1	0.46198	0.55000	0	
32965	222.60237	6058484746789	0.36695	0.58536	222.40144	0.20093	839	1	0.39057	0.64748	1	0.37704	0.66524	1	0.38381	0.65636	1	0.37541	0.52257	14.80318	1.01833	1	0.62431	0.48713	15.00482	1.01052	1	-0.03148	-0.00578	0.66963	0.00325	1	0.03185	0.00138	0.65658	0.00326	1	0.46198	0.55000	0	
32966	222.60902	6058484813423	0.36751	0.58771	222.40144	0.20758	839	1	0.39169	0.65153	1	0.37796	0.66973	1	0.38483	0.66063	1	0.37538	0.52265	14.93407	1.01052	1	0.62437	0.48718	15.18906	1.00271	1	-0.03084	-0.00571	0.65604	0.00329	1	0.03185	0.00138	0.65658	0.00318	1	0.46198	0.55000	0	
32967	222.61572	6058484880387	0.36839	0.59028	222.40144	0.21428	839	1	0.39664	0.67031	1	0.39641	0.67423	1	0.39653	0.67227	1	0.37538	0.52275	15.12488	1.00271	1	0.62469	0.48697	15.23863	1.00271	1	-0.03084	-0.00571	0.65604	0.00321	1	0.03185	0.00138	0.65658	0.00323	1	0.46198	0.55000	0	
32968	222.62234	6058484946625	0.37314	0.61630	222.40144	0.21428	839	0	0.38280	0.62015	1	0.38898	0.61552	1	0.38589	0.61784	1	0.37539	0.52280	15.06892	1.00271	1	0.62459	0.48696	15.10912	1.00271	1	-0.03084	-0.00571	0.65604	0.00327	1	0.03185	0.00138	0.65658	0.00323	1	0.46198	0.55000	0	
32969	222.62923	6058485015339	0.37901	0.61475	222.40144	0.21428	839	0	0.38160	0.61580	1	0.38815	0.61058	1	0.38487	0.61319	1	0.37542	0.52296	15.25094	1.01057	1	0.62467	0.48701	15.13013	1.01057	1	-0.03162	-0.00586	0.67362	0.00328	1	0.03185	0.00138	0.65658	0.00321	1	0.46198	0.55000	0	
32970	222.63591	6058485082247	0.38262	0.62243	222.40144	0.21428	839	0	0.39275	0.60035	1	0.38696	0.67524	1	0.38986	0.63779	1	0.37529	0.52283	15.38250	1.01844	1	0.62452	0.48703	15.03503	1.01844	1	-0.03162	-0.00586	0.67362	0.00318	1	0.03185	0.00138	0.65658	0.00322	1	0.46198	0.55000	0	
32971	222.64247	6058485147859	0.38519	0.62786	222.62234	0.02013	840	1	0.39138	0.60934	1	0.39438	0.67898	1	0.39288	0.64416	1	0.37521	0.52236	15.13388	1.02630	1	0.62463	0.48704	15.19878	1.02630	1	-0.03162	-0.00586	0.67362	0.00324	1	0.03185	0.00138	0.65658	0.00322	1	0.46198	0.55000	0	
32972	222.64929	6058485215975	0.38673	0.63112	222.62234	0.02695	840	1	0.39138	0.60934	1	0.39438	0.67898	1	0.39288	0.64416	1	0.37522	0.52244	15.12645	1.02630	1	0.62453	0.48692	15.13421	1.02630	1	-0.03148	-0.00578	0.66963	0.00315	1	0.03185	0.00138	0.65658	0.00319	1	0.46198	0.55000	0	
32973	222.65598	6058485282879	0.38880	0.62601	222.62234	0.03363	840	1	0.39703	0.59132	1	0.40127	0.60957	1	0.39915	0.60045	1	0.37522	0.52234	15.08714	1.01843	1	0.62455	0.48691	15.08687	1.01843	1	-0.03148	-0.00578	0.66963	0.00321	1	0.03185	0.00138	0.65658	0.00330	1	0.46198	0.55000	0	
32974	222.66269	6058485350057	0.38854	0.62464	222.62234	0.04034	840	1	0.37507	0.60479	1	0.39896	0.62802	1	0.38701	0.61641	1	0.37525	0.52242	15.07980	1.01057	1	0.62453	0.48677	15.16785	1.01057	1	-0.03148	-0.00578	0.66963	0.00313	1	0.03185	0.00138	0.65658	0.00333	1	0.46198	0.55000	0	
32975	222.66896	6058485412698	0.38848	0.62419	222.62234	0.04662	840	1	0.37632	0.60924	1	0.39972	0.63281	1	0.38802	0.62102	1	0.37528	0.52255	15.05756	1.00271	1	0.62448	0.48680	15.03126	1.00271	1	-0.03148	-0.00578	0.66963	0.00312	1	0.03185	0.00138	0.65658	0.00328	1	0.46198	0.55000	0	
32976	222.67607	6058485483793	0.38944	0.62574	222.62234	0.05373	840	1	0.38984	0.61502	1	0.40449	0.66132	1	0.39716	0.63817	1	0.37524	0.52236	14.75474	1.00271	1	0.62457	0.48683	15.30264	1.00271	1	-0.03148	-0.00578	0.66963	0.00326	1	0.03185	0.00138	0.65658	0.00327	1	0.46198	0.55000	0	
32977	222.68286	6058485551666	0.38945	0.62535	222.62234	0.06052	840	1	0.38288	0.60652	1	0.39611	0.63724	1	0.38950	0.62188	1	0.37528	0.52255	14.84725	1.00271	1	0.62447	0.48688	15.04342	1.00271	1	-0.03148	-0.00578	0.66963	0.00314	1	0.03185	0.00138	0.65658	0.00325	1	0.46198	0.55000	0	
32978	222.68932	6058485616292	0.38936	0.62462	222.62234	0.06697	840	1	0.38167	0.60206	1	0.39532	0.63248	1	0.38850	0.61727	1	0.37523	0.52216	14.39629	1.01057	1	0.62458	0.48686	15.15349	1.01057	1	-0.03258	-0.00602	0.69181	0.00333	1	0.03185	0.00138	0.65658	0.00326	1	0.46198	0.55000	0	
32979	222.69604	6058485683539	0.38978	0.62304	222.62234	0.07370	840	1	0.40118	0.59880	1	0.38754	0.61264	1	0.39436	0.60572	1	0.37518	0.52224	14.43531	1.01843	1	0.62456	0.48687	15.13513	1.01843	1	-0.03258	-0.00602	0.69181	0.00320	1	0.03185	0.00138	0.65658	0.00327	1	0.46198	0.55000	0	
32980	222.70303	6058485753381	0.38940	0.62131	222.62234	0.08069	840	1	0.37788	0.57601	1	0.39195	0.62502	1	0.38492	0.60052	1	0.37518	0.52237	14.68130	1.02630	1	0.62459	0.48690	15.14189	1.02630	1	-0.03258	-0.00602	0.69181	0.00314	1	0.03185	0.00138	0.65658	0.00325	1	0.46198	0.55000	0	
32981	222.70953	6058485818463	0.38901	0.61949	222.62234	0.08719	840	1	0.37667	0.57142	1	0.39115	0.62027	1	0.38391	0.59584	1	0.37517	0.52236	14.57635	1.03416	1	0.62459	0.48683	14.74653	1.03416	1	-0.03258	-0.00602	0.69181	0.00316	1	0.03185	0.00138	0.65658	0.00333	1	0.46198	0.55000	0	
32982	222.71625	6058485885543	0.38782	0.61837	222.62234	0.09390	840	1	0.36278	0.55319	1	0.37936	0.65203	1	0.37107	0.60261	1	0.37516	0.52233	14.82386	1.03416	1	0.62442	0.48685	15.35758	1.03416	1	-0.03258	-0.00602	0.69181	0.00324	1	0.03185	0.00138	0.65658	0.00326	1	0.46198	0.55000	0	
32983	222.72285	6058485951731	0.38699	0.61779	222.62234	0.10051	840	1	0.38116	0.61174	1	0.36818	0.60645	1	0.37467	0.60909	1	0.37518	0.52243	14.91190	1.03416	1	0.62462	0.48672	14.79129	1.03416	1	-0.03258	-0.00602	0.69181	0.00323	1	0.03185	0.00138	0.65658	0.00334	1	0.46198	0.55000	0	
32984	222.72975	6058486020596	0.38624	0.61713	222.62234	0.10741	840	1	0.38116	0.61174	1	0.36724	0.60159	1	0.37420	0.60667	1	0.37514	0.52245	15.02600	1.03416	1	0.62446	0.48695	15.40411	1.04197	1	-0.03172	-0.00586	0.67366	0.00324	1	0.03328	0.00144	0.68697	0.00329	1	0.46198	0.55000	0	
32985	222.73648	6058486087880	0.38527	0.61661	222.62234	0.11414	840	1	0.37486	0.59581	1	0.36259	0.61953	1	0.36872	0.60767	1	0.37516	0.52224	14.51681	1.04197	1	0.62458	0.48693	15.09729	1.04979	1	-0.03172	-0.00586	0.67366	0.00319	1	0.03328	0.00144	0.68697	0.00332	1	0.46198	0.55000	0	
32986	222.74310	6058486154072	0.38585	0.61654	222.62234	0.12076	840	1	0.39552	0.61083	1	0.39701	0.61995	1	0.39627	0.61539	1	0.37510	0.52248	15.31169	1.04979	1	0.62441	0.48700	15.26977	1.05760	1	-0.03172	-0.00586	0.67366	0.00321	1	0.03328	0.00144	0.68697	0.00319	1	0.46198	0.55000	0	
32987	222.74983	6058486221382	0.38637	0.61649	222.62234	0.12749	840	1	0.39553	0.61085	1	0.39702	0.61998	1	0.39627	0.61542	1	0.37591	0.52245	14.56440	1.04974	1	0.62521	0.48699	15.18494	1.05755	1	-0.03068	-0.00566	0.65670	0.00326	1	0.03292	0.00142	0.67757	0.00324	1	0.46198	0.55000	0	
32988	222.75641	6058486287220	0.38849	0.61475	222.62234	0.13406	840	1	0.42990	0.55603	1	0.43188	0.60393	1	0.43089	0.57998	1	0.37612	0.52226	14.69575	1.04968	1	0.62559	0.48683	15.08591	1.04968	1	-0.03068	-0.00566	0.65670	0.00301	1	0.03292	0.00142	0.67757	0.00338	1	0.46198	0.55000	0	
32989	222.76317	6058486354860	0.39088	0.61458	222.62234	0.14082	840	1	0.44282	0.62654	1	0.43948	0.59570	1	0.44115	0.61112	1	0.37636	0.52223	14.92708	1.04182	1	0.62561	0.48701	15.34450	1.04182	1	-0.03068	-0.00566	0.65670	0.00301	1	0.03292	0.00142	0.67757	0.00329	1	0.46198	0.55000	0	
32990	222.76978	6058486420834	0.39307	0.61443	222.62234	0.14743	840	1	0.44282	0.62654	1	0.43948	0.59570	1	0.44115	0.61112	1	0.37670	0.52220	15.10483	1.04182	1	0.62595	0.48659	15.10399	1.04182	1	-0.03262	-0.00603	0.69932	0.00309	1	0.03305	0.00147	0.67805	0.00342	1	0.46198	0.55000	0	
32991	222.77658	6058486488850	0.39475	0.61308	222.62234	0.15424	840	1	0.44603	0.56189	1	0.42077	0.60218	1	0.43340	0.58203	1	0.37664	0.52216	14.93233	1.04968	1	0.62599	0.48677	15.02378	1.04968	1	-0.03262	-0.00603	0.69932	0.00311	1	0.03305	0.00147	0.67805	0.00340	1	0.46198	0.55000	0	
32992	222.78319	6058486554975	0.39642	0.61115	222.62234	0.16084	840	1	0.45114	0.52893	1	0.42193	0.60035	1	0.43653	0.56464	1	0.37665	0.52201	14.54505	1.05755	1	0.62587	0.48673	14.94088	1.05755	1	-0.03262	-0.00603	0.69932	0.00313	1	0.03305	0.00147	0.67805	0.00335	1	0.46198	0.55000	0	
32993	222.78981	6058486621237	0.39795	0.60926	222.62234	0.16747	840	1	0.45049	0.52413	1	0.42192	0.60032	1	0.43621	0.56222	1	0.37641	0.52220	14.90557	1.06541	1	0.62573	0.48664	14.82633	1.05760	1	-0.03262	-0.00603	0.69932	0.00300	1	0.03222	0.00144	0.66209	0.00330	1	0.46198	0.55000	0	
32994	222.79665	6058486689558	0.39883	0.60795	222.62234	0.17430	840	1	0.43277	0.54535	1	0.41060	0.60225	1	0.42168	0.57380	1	0.37641	0.52220	14.90557	1.05760	1	0.62572	0.48659	14.76266	1.04979	1	-0.03262	-0.00603	0.69932	0.00300	1	0.03222	0.00144	0.66209	0.00333	1	0.46198	0.55000	0	
32995	222.80327	6058486755791	0.39939	0.60815	222.62234	0.18092	840	1	0.42673	0.64487	1	0.40248	0.58217	1	0.41460	0.61352	1	0.37660	0.52210	14.66718	1.04979	1	0.62575	0.48667	14.84379	1.04197	1	-0.03262	-0.00603	0.69932	0.00301	1	0.03222	0.00144	0.66209	0.00332	1	0.46198	0.55000	0	
32996	222.81012	6058486824298	0.39996	0.60856	222.62234	0.18777	840	1	0.42840	0.65278	1	0.40319	0.58717	1	0.41579	0.61998	1	0.37640	0.52221	14.92200	1.03411	1	0.62577	0.48652	14.77810	1.03411	1	-0.03068	-0.00566	0.65670	0.00301	1	0.03292	0.00142	0.67757	0.00338	1	0.46198	0.55000	0	
32997	222.81673	6058486890397	0.42271	0.59668	222.62234	0.18777	840	0	0.40953	0.60124	1	0.40751	0.62053	1	0.40852	0.61088	1	0.37632	0.52211	14.72567	1.02625	1	0.62580	0.48660	14.82915	1.03406	1	-0.03068	-0.00566	0.65670	0.00305	1	0.03292	0.00142	0.67757	0.00337	1	0.46198	0.55000	0	
32998	222.82330	6058486956142	0.41875	0.59032	222.62234	0.18777	840	0	0.42912	0.59890	1	0.40045	0.56905	1	0.41479	0.58397	1	0.37632	0.52213	14.73527	1.02620	1	0.62561	0.48642	14.88267	1.03401	1	-0.03068	-0.00566	0.65670	0.00305	1	0.03292	0.00142	0.67757	0.00340	1	0.46198	0.55000	0	
32999	222.82991	6058487022229	0.41766	0.58963	222.62234	0.18777	840	0	0.42987	0.60285	1	0.40110	0.57365	1	0.41549	0.58825	1	0.37619	0.52217	15.09718	1.01915	1	0.62550	0.48676	15.06146	1.02697	1	-0.03209	-0.00592	0.68586	0.00304	1	0.03301	0.00148	0.67943	0.00333	1	0.46198	0.55000	0	
33000	222.83675	6058487090560	0.42612	0.59159	222.81673	0.02002	841	1	0.46524	0.61021	1	0.43778	0.58471	1	0.45151	0.59746	1	0.37617	0.52209	15.09094	1.01998	1	0.62536	0.48656	15.49299	1.01998	1	-0.03209	-0.00592	0.68586	0.00307	1	0.03301	0.00148	0.67943	0.00330	1	0.46198	0.55000	0	
33001	222.84361	6058487159169	0.42630	0.59654	222.81673	0.02689	841	1	0.42745	0.63008	1	0.42652	0.60256	1	0.42699	0.61632	1	0.37614	0.52203	15.17495	1.01299	1	0.62542	0.48672	15.43020	1.01299	1	-0.03209	-0.00592	0.68586	0.00303	1	0.03301	0.00148	0.67943	0.00333	1	0.46198	0.55000	0	
33002	222.85034	6058487226564	0.42656	0.60092	222.81673	0.03362	841	1	0.42822	0.63385	1	0.42760	0.61187	1	0.42791	0.62286	1	0.37604	0.52222	15.21543	1.00600	1	0.62533	0.48661	15.52254	0.99818	1	-0.03209	-0.00592	0.68586	0.00311	1	0.03185	0.00138	0.65658	0.00326	1	0.46198	0.55000	0	
33003	222.85692	6058487292353	0.42984	0.60682	222.81673	0.04019	841	1	0.44773	0.67125	1	0.45132	0.61314	1	0.44952	0.64220	1	0.37602	0.52222	14.92247	0.99818	1	0.62516	0.48664	15.31560	0.99037	1	-0.03209	-0.00592	0.68586	0.00320	1	0.03185	0.00138	0.65658	0.00325	1	0.46198	0.55000	0	
33004	222.86374	6058487360498	0.43357	0.60832	222.81673	0.04701	841	1	0.46753	0.58948	1	0.45174	0.64824	1	0.45963	0.61886	1	0.37612	0.52227	14.87979	0.99037	1	0.62520	0.48669	15.29499	0.98256	1	-0.03209	-0.00592	0.68586	0.00318	1	0.03185	0.00138	0.65658	0.00324	1	0.46198	0.55000	0	
